player_id,full_name,team_id,position,start_cost,end_cost,now_cost,total_points,season_name,minutes,bonus,bonus_points,goals_scored,assists,selected_by,goals_conceded,clean_sheets,yellow_cards,red_cards,penalties_missed,saves,penalties_saved,avg_cost,roi
59949,Seamus Coleman,11,Defender,45.0,52.0,52,116.0,2010/11,2256.0,8.0,0.0,4.0,4.0,1.6,27.0,7.0,4.0,1.0,0.0,0.0,0.0,48.5,2.3917525773195876
59949,Seamus Coleman,11,Defender,70.0,70.0,52,30.0,2011/12,1127.0,0.0,0.0,0.0,0.0,1.6,14.0,2.0,2.0,0.0,0.0,0.0,0.0,70.0,0.42857142857142855
59949,Seamus Coleman,11,Defender,50.0,46.0,52,74.0,2012/13,2165.0,5.0,0.0,0.0,5.0,1.6,22.0,9.0,4.0,0.0,0.0,0.0,0.0,48.0,1.5416666666666667
59949,Seamus Coleman,11,Defender,50.0,68.0,52,180.0,2013/14,3228.0,20.0,229.0,6.0,2.0,1.6,34.0,15.0,3.0,0.0,0.0,0.0,0.0,59.0,3.0508474576271185
59949,Seamus Coleman,11,Defender,70.0,68.0,52,130.0,2014/15,3066.0,11.0,633.0,3.0,4.0,1.6,43.0,10.0,5.0,0.0,0.0,0.0,0.0,69.0,1.8840579710144927
59949,Seamus Coleman,11,Defender,60.0,58.0,52,94.0,2015/16,2383.0,8.0,519.0,1.0,3.0,1.6,34.0,8.0,4.0,0.0,0.0,0.0,0.0,59.0,1.5932203389830508
59949,Seamus Coleman,11,Defender,55.0,56.0,52,133.0,2016/17,2316.0,15.0,548.0,4.0,4.0,1.6,28.0,10.0,3.0,0.0,0.0,0.0,0.0,55.5,2.3963963963963963
59949,Seamus Coleman,11,Defender,65.0,64.0,52,39.0,2017/18,1035.0,0.0,198.0,0.0,1.0,1.6,12.0,4.0,0.0,0.0,0.0,0.0,0.0,64.5,0.6046511627906976
7645,Phil Jagielka,11,Defender,55.0,55.0,43,121.0,2006/07,3420.0,17.0,0.0,4.0,1.0,0.6,55.0,0.0,4.0,0.0,0.0,1.0,0.0,55.0,2.2
7645,Phil Jagielka,11,Defender,55.0,54.0,43,128.0,2007/08,2654.0,7.0,0.0,1.0,4.0,0.6,24.0,0.0,2.0,0.0,0.0,0.0,0.0,54.5,2.3486238532110093
7645,Phil Jagielka,11,Defender,60.0,63.0,43,131.0,2008/09,2974.0,25.0,0.0,0.0,0.0,0.6,36.0,0.0,2.0,0.0,0.0,0.0,0.0,61.5,2.130081300813008
7645,Phil Jagielka,11,Defender,60.0,57.0,43,45.0,2009/10,1035.0,6.0,0.0,0.0,0.0,0.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,0.7692307692307693
7645,Phil Jagielka,11,Defender,55.0,56.0,43,104.0,2010/11,2796.0,10.0,0.0,1.0,1.0,0.6,32.0,9.0,3.0,0.0,0.0,0.0,0.0,55.5,1.8738738738738738
7645,Phil Jagielka,11,Defender,55.0,54.0,43,107.0,2011/12,2570.0,6.0,0.0,2.0,2.0,0.6,31.0,9.0,2.0,0.0,0.0,0.0,0.0,54.5,1.963302752293578
7645,Phil Jagielka,11,Defender,60.0,59.0,43,126.0,2012/13,3154.0,10.0,0.0,2.0,2.0,0.6,38.0,10.0,1.0,0.0,0.0,0.0,0.0,59.5,2.1176470588235294
7645,Phil Jagielka,11,Defender,55.0,57.0,43,104.0,2013/14,2315.0,19.0,178.0,0.0,1.0,0.6,28.0,10.0,2.0,0.0,0.0,0.0,0.0,56.0,1.8571428571428572
7645,Phil Jagielka,11,Defender,55.0,58.0,43,142.0,2014/15,3285.0,21.0,824.0,4.0,0.0,0.6,47.0,10.0,1.0,0.0,0.0,0.0,0.0,56.5,2.5132743362831858
7645,Phil Jagielka,11,Defender,55.0,51.0,43,65.0,2015/16,1850.0,4.0,445.0,0.0,0.0,0.6,25.0,7.0,0.0,0.0,0.0,0.0,0.0,53.0,1.2264150943396226
7645,Phil Jagielka,11,Defender,50.0,49.0,43,104.0,2016/17,2251.0,16.0,533.0,3.0,3.0,0.6,32.0,6.0,4.0,1.0,0.0,0.0,0.0,49.5,2.101010101010101
7645,Phil Jagielka,11,Defender,50.0,47.0,43,60.0,2017/18,2063.0,5.0,415.0,0.0,0.0,0.6,39.0,6.0,2.0,0.0,0.0,0.0,0.0,48.5,1.2371134020618557
19159,Ashley Williams,11,Defender,45.0,51.0,45,123.0,2011/12,3330.0,10.0,0.0,1.0,2.0,0.0,51.0,13.0,6.0,0.0,0.0,0.0,0.0,48.0,2.5625
19159,Ashley Williams,11,Defender,50.0,49.0,45,100.0,2012/13,3330.0,9.0,0.0,0.0,0.0,0.0,46.0,10.0,7.0,0.0,0.0,0.0,0.0,49.5,2.0202020202020203
19159,Ashley Williams,11,Defender,50.0,47.0,45,101.0,2013/14,3039.0,12.0,207.0,1.0,1.0,0.0,48.0,8.0,5.0,0.0,0.0,0.0,0.0,48.5,2.082474226804124
19159,Ashley Williams,11,Defender,50.0,54.0,45,118.0,2014/15,3330.0,15.0,761.0,0.0,0.0,0.0,48.0,13.0,6.0,0.0,0.0,0.0,0.0,52.0,2.269230769230769
19159,Ashley Williams,11,Defender,50.0,48.0,45,123.0,2015/16,3240.0,24.0,782.0,2.0,1.0,0.0,50.0,9.0,8.0,0.0,0.0,0.0,0.0,49.0,2.510204081632653
19159,Ashley Williams,11,Defender,50.0,52.0,45,127.0,2016/17,3160.0,9.0,739.0,1.0,3.0,0.0,40.0,13.0,7.0,1.0,0.0,0.0,0.0,51.0,2.4901960784313726
19159,Ashley Williams,11,Defender,55.0,52.0,45,56.0,2017/18,1830.0,3.0,332.0,1.0,0.0,0.0,31.0,5.0,3.0,1.0,0.0,0.0,0.0,53.5,1.0467289719626167
194164,Mason Holgate,11,Defender,40.0,40.0,43,0.0,2015/16,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
194164,Mason Holgate,11,Defender,45.0,41.0,43,54.0,2016/17,1372.0,5.0,303.0,0.0,1.0,0.1,18.0,5.0,2.0,0.0,0.0,0.0,0.0,43.0,1.255813953488372
194164,Mason Holgate,11,Defender,45.0,40.0,43,37.0,2017/18,1183.0,0.0,214.0,0.0,0.0,0.1,14.0,4.0,3.0,0.0,0.0,0.0,0.0,42.5,0.8705882352941177
153673,Jonjoe Kenny,11,Defender,40.0,40.0,41,10.0,2015/16,62.0,1.0,30.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.25
153673,Jonjoe Kenny,11,Defender,40.0,40.0,41,1.0,2016/17,13.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.025
153673,Jonjoe Kenny,11,Defender,45.0,39.0,41,50.0,2017/18,1589.0,2.0,309.0,0.0,2.0,0.2,31.0,5.0,2.0,0.0,0.0,0.0,0.0,42.0,1.1904761904761905
106611,Michael Keane,11,Defender,45.0,43.0,48,0.0,2012/13,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
106611,Michael Keane,11,Defender,40.0,40.0,48,0.0,2013/14,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
106611,Michael Keane,11,Defender,45.0,42.0,48,40.0,2014/15,1645.0,0.0,286.0,0.0,1.0,4.3,27.0,2.0,1.0,0.0,0.0,0.0,0.0,43.5,0.9195402298850575
106611,Michael Keane,11,Defender,50.0,50.0,48,113.0,2016/17,3150.0,10.0,619.0,2.0,1.0,4.3,49.0,10.0,4.0,0.0,0.0,0.0,0.0,50.0,2.26
106611,Michael Keane,11,Defender,55.0,53.0,48,81.0,2017/18,2559.0,11.0,513.0,0.0,1.0,4.3,46.0,7.0,3.0,0.0,0.0,0.0,0.0,54.0,1.5
56192,Cuco Martina,11,Defender,45.0,41.0,45,36.0,2015/16,1085.0,1.0,223.0,1.0,1.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,0.8372093023255814
56192,Cuco Martina,11,Defender,45.0,43.0,45,31.0,2016/17,592.0,5.0,140.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.7045454545454546
56192,Cuco Martina,11,Defender,45.0,41.0,45,55.0,2017/18,1830.0,0.0,367.0,0.0,2.0,0.0,30.0,5.0,2.0,0.0,0.0,0.0,0.0,43.0,1.2790697674418605
82514,Tim Ream,54,Defender,40.0,40.0,42,22.0,2011/12,1170.0,4.0,0.0,0.0,1.0,0.3,26.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.55
85368,Christopher Schindler,38,Defender,45.0,46.0,42,102.0,2017/18,3264.0,15.0,692.0,0.0,2.0,2.0,53.0,9.0,6.0,1.0,0.0,0.0,0.0,45.5,2.241758241758242
54284,Chris Löwe,38,Defender,45.0,44.0,44,60.0,2017/18,1585.0,0.0,321.0,0.0,0.0,0.1,26.0,7.0,1.0,0.0,0.0,0.0,0.0,44.5,1.348314606741573
104545,Tommy Smith,38,Defender,50.0,47.0,44,50.0,2017/18,1902.0,2.0,311.0,0.0,1.0,0.1,31.0,5.0,7.0,0.0,0.0,0.0,0.0,48.5,1.0309278350515463
48760,Mathias Jorgensen,38,Defender,45.0,45.0,44,107.0,2017/18,3420.0,9.0,623.0,0.0,3.0,2.3,58.0,10.0,6.0,0.0,0.0,0.0,0.0,45.0,2.3777777777777778
79733,Scott Malone,38,Defender,45.0,43.0,40,41.0,2017/18,1110.0,4.0,211.0,0.0,1.0,1.1,23.0,3.0,3.0,0.0,0.0,0.0,0.0,44.0,0.9318181818181818
172246,Florent Hadergjonaj,38,Defender,45.0,45.0,43,51.0,2017/18,1670.0,5.0,274.0,0.0,1.0,0.1,28.0,4.0,3.0,0.0,0.0,0.0,0.0,45.0,1.1333333333333333
109434,Terence Kongolo,38,Defender,45.0,44.0,43,30.0,2017/18,1047.0,2.0,182.0,0.0,0.0,0.2,14.0,2.0,0.0,0.0,0.0,0.0,0.0,44.5,0.6741573033707865
15033,Wes Morgan,13,Defender,45.0,46.0,45,112.0,2014/15,3285.0,8.0,585.0,2.0,2.0,1.6,53.0,10.0,1.0,1.0,0.0,0.0,0.0,45.5,2.4615384615384617
15033,Wes Morgan,13,Defender,45.0,46.0,45,139.0,2015/16,3420.0,5.0,653.0,2.0,0.0,1.6,36.0,15.0,3.0,0.0,0.0,0.0,0.0,45.5,3.0549450549450547
15033,Wes Morgan,13,Defender,50.0,46.0,45,63.0,2016/17,2430.0,0.0,360.0,1.0,1.0,1.6,45.0,5.0,3.0,0.0,0.0,0.0,0.0,48.0,1.3125
15033,Wes Morgan,13,Defender,45.0,44.0,45,61.0,2017/18,2817.0,1.0,390.0,0.0,0.0,1.6,52.0,5.0,4.0,0.0,0.0,0.0,0.0,44.5,1.3707865168539326
37402,Christian Fuchs,13,Defender,50.0,52.0,41,150.0,2015/16,2711.0,25.0,746.0,0.0,4.0,0.4,20.0,15.0,4.0,0.0,0.0,0.0,0.0,51.0,2.9411764705882355
37402,Christian Fuchs,13,Defender,55.0,53.0,41,104.0,2016/17,3103.0,10.0,679.0,2.0,4.0,0.4,57.0,8.0,10.0,0.0,0.0,0.0,0.0,54.0,1.9259259259259258
37402,Christian Fuchs,13,Defender,50.0,47.0,41,57.0,2017/18,1917.0,8.0,370.0,0.0,1.0,0.4,35.0,4.0,1.0,0.0,0.0,0.0,0.0,48.5,1.175257731958763
40725,Danny Simpson,13,Defender,45.0,43.0,42,11.0,2007/08,130.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.25
40725,Danny Simpson,13,Defender,45.0,41.0,42,22.0,2008/09,888.0,1.0,0.0,0.0,0.0,0.2,15.0,0.0,2.0,0.0,0.0,0.0,0.0,43.0,0.5116279069767442
40725,Danny Simpson,13,Defender,40.0,39.0,42,70.0,2010/11,2685.0,0.0,0.0,0.0,0.0,0.2,45.0,7.0,4.0,0.0,0.0,0.0,0.0,39.5,1.7721518987341771
40725,Danny Simpson,13,Defender,40.0,46.0,42,117.0,2011/12,3117.0,7.0,0.0,0.0,2.0,0.2,46.0,14.0,7.0,0.0,0.0,0.0,0.0,43.0,2.7209302325581395
40725,Danny Simpson,13,Defender,50.0,46.0,42,46.0,2012/13,1518.0,1.0,0.0,0.0,2.0,0.2,30.0,4.0,3.0,0.0,0.0,0.0,0.0,48.0,0.9583333333333334
40725,Danny Simpson,13,Defender,45.0,41.0,42,25.0,2014/15,1252.0,0.0,171.0,0.0,0.0,0.2,21.0,2.0,4.0,0.0,0.0,0.0,0.0,43.0,0.5813953488372093
40725,Danny Simpson,13,Defender,40.0,42.0,42,120.0,2015/16,2609.0,10.0,566.0,0.0,1.0,0.2,21.0,15.0,3.0,1.0,0.0,0.0,0.0,41.0,2.926829268292683
40725,Danny Simpson,13,Defender,50.0,49.0,42,85.0,2016/17,2988.0,4.0,529.0,0.0,3.0,0.2,50.0,9.0,12.0,0.0,0.0,0.0,0.0,49.5,1.7171717171717171
40725,Danny Simpson,13,Defender,45.0,43.0,42,55.0,2017/18,2306.0,0.0,342.0,0.0,0.0,0.2,41.0,5.0,4.0,0.0,0.0,0.0,0.0,44.0,1.25
41321,Yohan Benalouane,13,Defender,45.0,42.0,39,3.0,2015/16,68.0,0.0,11.0,0.0,0.0,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.5,0.06896551724137931
41321,Yohan Benalouane,13,Defender,40.0,40.0,39,27.0,2016/17,917.0,0.0,156.0,0.0,0.0,0.7,15.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,0.675
41321,Yohan Benalouane,13,Defender,45.0,42.0,39,1.0,2017/18,90.0,0.0,7.0,0.0,0.0,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.022988505747126436
172850,Benjamin Chilwell,13,Defender,40.0,40.0,50,0.0,2015/16,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
172850,Benjamin Chilwell,13,Defender,45.0,43.0,50,19.0,2016/17,699.0,0.0,136.0,1.0,0.0,2.8,18.0,1.0,2.0,0.0,0.0,0.0,0.0,44.0,0.4318181818181818
172850,Benjamin Chilwell,13,Defender,45.0,44.0,50,65.0,2017/18,1848.0,4.0,381.0,0.0,2.0,2.8,30.0,6.0,1.0,1.0,0.0,0.0,0.0,44.5,1.4606741573033708
95658,Harry Maguire,13,Defender,45.0,41.0,54,1.0,2014/15,94.0,0.0,20.0,0.0,0.0,8.3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.023255813953488372
95658,Harry Maguire,13,Defender,45.0,44.0,54,71.0,2016/17,2307.0,5.0,483.0,2.0,3.0,8.3,53.0,4.0,5.0,0.0,0.0,0.0,0.0,44.5,1.595505617977528
95658,Harry Maguire,13,Defender,50.0,55.0,54,117.0,2017/18,3420.0,10.0,716.0,2.0,4.0,8.3,60.0,9.0,7.0,0.0,0.0,0.0,0.0,52.5,2.2285714285714286
37642,Jonny Evans,13,Defender,45.0,44.0,48,50.0,2007/08,1336.0,4.0,0.0,0.0,0.0,0.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,1.1235955056179776
37642,Jonny Evans,13,Defender,45.0,42.0,48,73.0,2008/09,1422.0,4.0,0.0,0.0,0.0,0.4,8.0,0.0,2.0,0.0,0.0,0.0,0.0,43.5,1.6781609195402298
37642,Jonny Evans,13,Defender,55.0,48.0,48,68.0,2009/10,1585.0,0.0,0.0,0.0,0.0,0.4,12.0,0.0,2.0,0.0,0.0,0.0,0.0,51.5,1.3203883495145632
37642,Jonny Evans,13,Defender,55.0,46.0,48,29.0,2010/11,1004.0,0.0,0.0,0.0,0.0,0.4,16.0,4.0,2.0,1.0,0.0,0.0,0.0,50.5,0.5742574257425742
37642,Jonny Evans,13,Defender,45.0,53.0,48,123.0,2011/12,2423.0,11.0,0.0,1.0,3.0,0.4,23.0,15.0,6.0,1.0,0.0,0.0,0.0,49.0,2.510204081632653
37642,Jonny Evans,13,Defender,60.0,53.0,48,99.0,2012/13,1902.0,11.0,0.0,3.0,2.0,0.4,23.0,8.0,2.0,0.0,0.0,0.0,0.0,56.5,1.752212389380531
37642,Jonny Evans,13,Defender,55.0,47.0,48,47.0,2013/14,1375.0,7.0,100.0,0.0,0.0,0.4,20.0,4.0,0.0,0.0,0.0,0.0,0.0,51.0,0.9215686274509803
37642,Jonny Evans,13,Defender,55.0,50.0,48,53.0,2014/15,1090.0,5.0,270.0,0.0,0.0,0.4,7.0,6.0,1.0,0.0,0.0,0.0,0.0,52.5,1.0095238095238095
37642,Jonny Evans,13,Defender,50.0,45.0,48,96.0,2015/16,2590.0,11.0,575.0,1.0,1.0,0.4,34.0,8.0,4.0,0.0,0.0,0.0,0.0,47.5,2.0210526315789474
37642,Jonny Evans,13,Defender,45.0,44.0,48,79.0,2016/17,2637.0,7.0,478.0,2.0,1.0,0.4,39.0,4.0,8.0,0.0,0.0,0.0,0.0,44.5,1.7752808988764044
37642,Jonny Evans,13,Defender,50.0,49.0,48,78.0,2017/18,2269.0,5.0,455.0,2.0,2.0,0.4,38.0,6.0,7.0,0.0,0.0,0.0,0.0,49.5,1.5757575757575757
38454,Dejan Lovren,14,Defender,50.0,54.0,49,124.0,2013/14,2787.0,17.0,198.0,2.0,1.0,1.5,37.0,12.0,7.0,0.0,0.0,0.0,0.0,52.0,2.3846153846153846
38454,Dejan Lovren,14,Defender,55.0,49.0,49,66.0,2014/15,2037.0,5.0,407.0,0.0,0.0,1.5,28.0,6.0,4.0,0.0,0.0,0.0,0.0,52.0,1.2692307692307692
38454,Dejan Lovren,14,Defender,50.0,48.0,49,70.0,2015/16,1896.0,4.0,416.0,0.0,0.0,1.5,24.0,8.0,2.0,0.0,0.0,0.0,0.0,49.0,1.4285714285714286
38454,Dejan Lovren,14,Defender,50.0,49.0,49,106.0,2016/17,2553.0,6.0,589.0,2.0,1.0,1.5,31.0,11.0,6.0,0.0,0.0,0.0,0.0,49.5,2.1414141414141414
38454,Dejan Lovren,14,Defender,55.0,53.0,49,110.0,2017/18,2124.0,10.0,539.0,2.0,1.0,1.5,24.0,11.0,4.0,0.0,0.0,0.0,0.0,54.0,2.037037037037037
100059,Alberto Moreno,14,Defender,55.0,51.0,41,94.0,2014/15,2254.0,7.0,457.0,2.0,0.0,0.2,33.0,10.0,6.0,0.0,0.0,0.0,0.0,53.0,1.7735849056603774
100059,Alberto Moreno,14,Defender,50.0,48.0,41,104.0,2015/16,2547.0,12.0,565.0,1.0,4.0,0.2,36.0,7.0,3.0,0.0,0.0,0.0,0.0,49.0,2.122448979591837
100059,Alberto Moreno,14,Defender,50.0,44.0,41,15.0,2016/17,305.0,1.0,79.0,0.0,1.0,0.2,7.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.3191489361702128
100059,Alberto Moreno,14,Defender,45.0,43.0,41,52.0,2017/18,1264.0,3.0,328.0,0.0,1.0,0.2,19.0,6.0,1.0,0.0,0.0,0.0,0.0,44.0,1.1818181818181819
57328,Nathaniel Clyne,91,Defender,40.0,41.0,44,89.0,2012/13,3019.0,4.0,0.0,1.0,3.0,0.6,53.0,6.0,2.0,0.0,0.0,0.0,0.0,40.5,2.197530864197531
57328,Nathaniel Clyne,91,Defender,45.0,41.0,44,100.0,2013/14,1862.0,10.0,121.0,0.0,5.0,0.6,18.0,10.0,3.0,0.0,0.0,0.0,0.0,43.0,2.3255813953488373
57328,Nathaniel Clyne,91,Defender,50.0,59.0,44,142.0,2014/15,3146.0,15.0,664.0,2.0,2.0,0.6,32.0,13.0,4.0,0.0,0.0,0.0,0.0,54.5,2.6055045871559632
57328,Nathaniel Clyne,91,Defender,55.0,52.0,44,93.0,2015/16,2970.0,2.0,567.0,1.0,0.0,0.6,45.0,10.0,6.0,0.0,0.0,0.0,0.0,53.5,1.7383177570093458
57328,Nathaniel Clyne,91,Defender,55.0,59.0,44,129.0,2016/17,3323.0,13.0,735.0,0.0,2.0,0.6,41.0,12.0,0.0,0.0,0.0,0.0,0.0,57.0,2.263157894736842
57328,Nathaniel Clyne,91,Defender,55.0,53.0,44,7.0,2017/18,173.0,0.0,25.0,0.0,0.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,0.12962962962962962
171287,Joseph Gomez,14,Defender,45.0,42.0,48,23.0,2015/16,437.0,3.0,98.0,0.0,1.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,43.5,0.5287356321839081
171287,Joseph Gomez,14,Defender,50.0,48.0,48,0.0,2016/17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0
171287,Joseph Gomez,14,Defender,45.0,45.0,48,86.0,2017/18,1901.0,9.0,480.0,0.0,2.0,1.0,22.0,9.0,3.0,0.0,0.0,0.0,0.0,45.0,1.9111111111111112
60914,Joel Matip,14,Defender,55.0,54.0,49,97.0,2016/17,2457.0,7.0,557.0,1.0,0.0,1.1,25.0,9.0,3.0,0.0,0.0,0.0,0.0,54.5,1.7798165137614679
60914,Joel Matip,14,Defender,55.0,54.0,49,81.0,2017/18,1995.0,3.0,470.0,1.0,0.0,1.1,27.0,9.0,3.0,0.0,0.0,0.0,0.0,54.5,1.4862385321100917
33871,Ragnar Klavan,14,Defender,50.0,44.0,44,43.0,2016/17,1410.0,4.0,292.0,0.0,0.0,0.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,47.0,0.9148936170212766
33871,Ragnar Klavan,14,Defender,45.0,41.0,44,78.0,2017/18,1449.0,9.0,384.0,1.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,43.0,1.813953488372093
169187,Trent Alexander-Arnold,14,Defender,45.0,43.0,58,8.0,2016/17,167.0,0.0,32.0,0.0,0.0,26.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.18181818181818182
169187,Trent Alexander-Arnold,14,Defender,45.0,44.0,58,83.0,2017/18,1573.0,10.0,385.0,1.0,2.0,26.9,17.0,8.0,3.0,0.0,0.0,0.0,0.0,44.5,1.8651685393258426
97032,Virgil van Dijk,14,Defender,55.0,56.0,67,130.0,2015/16,3060.0,16.0,713.0,3.0,0.0,32.3,36.0,10.0,2.0,0.0,0.0,0.0,0.0,55.5,2.3423423423423424
97032,Virgil van Dijk,14,Defender,55.0,56.0,67,75.0,2016/17,1852.0,14.0,435.0,1.0,0.0,32.3,23.0,7.0,3.0,1.0,0.0,0.0,0.0,55.5,1.3513513513513513
97032,Virgil van Dijk,14,Defender,55.0,57.0,67,78.0,2017/18,2253.0,5.0,481.0,0.0,0.0,32.3,28.0,8.0,1.0,0.0,0.0,0.0,0.0,56.0,1.3928571428571428
122798,Andrew Robertson,14,Defender,45.0,42.0,67,45.0,2014/15,1526.0,4.0,282.0,0.0,2.0,33.0,27.0,3.0,7.0,0.0,0.0,0.0,0.0,43.5,1.0344827586206897
122798,Andrew Robertson,14,Defender,45.0,44.0,67,73.0,2016/17,2736.0,4.0,488.0,1.0,2.0,33.0,59.0,5.0,5.0,0.0,0.0,0.0,0.0,44.5,1.6404494382022472
122798,Andrew Robertson,14,Defender,50.0,50.0,67,111.0,2017/18,1940.0,12.0,514.0,1.0,5.0,33.0,18.0,10.0,2.0,0.0,0.0,0.0,0.0,50.0,2.22
97299,John Stones,43,Defender,45.0,45.0,52,0.0,2012/13,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
97299,John Stones,43,Defender,45.0,42.0,52,59.0,2013/14,1372.0,6.0,102.0,0.0,0.0,4.6,19.0,6.0,1.0,0.0,0.0,0.0,0.0,43.5,1.3563218390804597
97299,John Stones,43,Defender,55.0,52.0,52,82.0,2014/15,2043.0,11.0,476.0,1.0,0.0,4.6,25.0,7.0,1.0,0.0,0.0,0.0,0.0,53.5,1.5327102803738317
97299,John Stones,43,Defender,55.0,54.0,52,82.0,2015/16,2779.0,4.0,616.0,0.0,0.0,4.6,45.0,8.0,3.0,0.0,0.0,0.0,0.0,54.5,1.5045871559633028
97299,John Stones,43,Defender,50.0,46.0,52,59.0,2016/17,2014.0,4.0,435.0,0.0,0.0,4.6,29.0,4.0,1.0,0.0,0.0,0.0,0.0,48.0,1.2291666666666667
97299,John Stones,43,Defender,55.0,53.0,52,70.0,2017/18,1301.0,5.0,334.0,0.0,0.0,4.6,11.0,9.0,0.0,0.0,0.0,0.0,0.0,54.0,1.2962962962962963
17476,Vincent Kompany,43,Defender,55.0,54.0,52,102.0,2008/09,2991.0,7.0,0.0,1.0,1.0,1.7,39.0,0.0,8.0,0.0,0.0,0.0,0.0,54.5,1.871559633027523
17476,Vincent Kompany,43,Defender,50.0,48.0,52,72.0,2009/10,1915.0,6.0,0.0,2.0,2.0,1.7,19.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,1.469387755102041
17476,Vincent Kompany,43,Defender,55.0,52.0,52,95.0,2010/11,3330.0,6.0,0.0,0.0,1.0,1.7,32.0,18.0,6.0,0.0,0.0,0.0,0.0,53.5,1.7757009345794392
17476,Vincent Kompany,43,Defender,60.0,70.0,52,145.0,2011/12,2773.0,12.0,0.0,3.0,2.0,1.7,22.0,15.0,5.0,1.0,0.0,0.0,0.0,65.0,2.230769230769231
17476,Vincent Kompany,43,Defender,75.0,70.0,52,91.0,2012/13,2236.0,2.0,0.0,1.0,0.0,1.7,21.0,11.0,3.0,1.0,0.0,0.0,0.0,72.5,1.2551724137931035
17476,Vincent Kompany,43,Defender,65.0,64.0,52,105.0,2013/14,2363.0,8.0,163.0,4.0,1.0,1.7,30.0,9.0,6.0,1.0,0.0,0.0,0.0,64.5,1.627906976744186
17476,Vincent Kompany,43,Defender,65.0,64.0,52,66.0,2014/15,2034.0,5.0,417.0,0.0,0.0,1.7,23.0,7.0,7.0,0.0,0.0,0.0,0.0,64.5,1.0232558139534884
17476,Vincent Kompany,43,Defender,60.0,63.0,52,76.0,2015/16,1179.0,8.0,315.0,2.0,0.0,1.7,7.0,9.0,5.0,0.0,0.0,0.0,0.0,61.5,1.2357723577235773
17476,Vincent Kompany,43,Defender,60.0,60.0,52,57.0,2016/17,820.0,6.0,227.0,3.0,0.0,1.7,6.0,5.0,5.0,0.0,0.0,0.0,0.0,60.0,0.95
17476,Vincent Kompany,43,Defender,60.0,59.0,52,60.0,2017/18,1394.0,2.0,326.0,1.0,1.0,1.7,11.0,6.0,6.0,0.0,0.0,0.0,0.0,59.5,1.0084033613445378
57410,Nicolás Otamendi,43,Defender,65.0,65.0,60,104.0,2015/16,2671.0,15.0,654.0,1.0,0.0,2.6,35.0,11.0,9.0,0.0,0.0,0.0,0.0,65.0,1.6
57410,Nicolás Otamendi,43,Defender,60.0,59.0,60,100.0,2016/17,2592.0,10.0,640.0,1.0,2.0,2.6,28.0,9.0,9.0,0.0,0.0,0.0,0.0,59.5,1.680672268907563
57410,Nicolás Otamendi,43,Defender,55.0,64.0,60,156.0,2017/18,2966.0,21.0,742.0,4.0,0.0,2.6,25.0,15.0,9.0,0.0,0.0,0.0,0.0,59.5,2.6218487394957983
58621,Kyle Walker,43,Defender,40.0,40.0,64,7.0,2009/10,180.0,0.0,0.0,0.0,0.0,12.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.175
58621,Kyle Walker,43,Defender,40.0,40.0,64,51.0,2010/11,1341.0,5.0,0.0,1.0,3.0,12.1,20.0,2.0,3.0,0.0,0.0,1.0,0.0,40.0,1.275
